label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
338,36.084166126607286,140.07967481909125,,5.032664398610848,2.0,2.0,0,0,1
339,36.084184007569796,140.07967675905388,,5.0326643986108195,2.0,2.0,0,0,1
340,36.08420188853222,140.0796786990174,,5.032664398610763,2.0,2.0,0,0,1
341,36.08421976949455,140.0796806389818,,5.032664398610848,2.0,2.0,0,0,1
342,36.0842376504568,140.07968257894706,,5.032664398610848,2.0,2.0,0,0,1
343,36.08425553141897,140.0796845189132,,5.032664398610848,2.0,2.0,0,0,1
344,36.084273412381044,140.07968645888025,,5.032664398610848,2.0,2.0,0,0,1
345,36.08429129334304,140.07968839884816,,5.032664398610848,2.0,2.0,0,0,1
346,36.084309174304956,140.07969033881693,,5.032664398610876,2.0,2.0,0,0,1
347,36.08432705526678,140.0796922787866,,5.032664398610763,2.0,2.0,0,0,1
348,36.08434493622852,140.07969421875714,,5.032664398610848,2.0,2.0,0,0,1
349,36.084362817190176,140.07969615872855,,5.032664398610848,2.0,2.0,0,0,1
350,36.08438069815175,140.07969809870087,,5.032664398610777,2.0,2.0,0,0,1
351,36.084398579113234,140.07970003867405,,5.032664398610848,2.0,2.0,0,0,1
352,36.084416460074635,140.0797019786481,,5.032664398610848,2.0,2.0,0,0,1
353,36.084434341035944,140.07970391862304,,5.032664398610834,2.0,2.0,0,0,1
354,36.08445222199718,140.07970585859886,,5.032664398610777,2.0,2.0,0,0,1
355,36.08447010295832,140.07970779857555,,5.032664398610848,2.0,2.0,0,0,1
356,36.08448798391938,140.07970973855313,,5.032664398610848,2.0,2.0,0,0,1
357,36.084505864880356,140.07971167853157,,5.032664398610848,2.0,2.0,0,0,1
358,36.084523745841246,140.07971361851088,,5.032664398610763,2.0,2.0,0,0,1
359,36.08454162680206,140.0797155584911,,5.032664398610848,2.0,2.0,0,0,1
360,36.084559507762776,140.0797174984722,,5.032664398610848,2.0,2.0,0,0,1
361,36.08457738872341,140.07971943845413,,5.032664398610848,2.0,2.0,0,0,1
362,36.084595269683966,140.079721378437,,5.032664398610848,2.0,2.0,0,0,1
363,36.08461315064442,140.07972331842072,,5.0326643986108195,2.0,2.0,0,0,1
364,36.08463103160481,140.07972525840532,,94.79373218892611,2.0,2.0,0,0,1
365,36.08462964379607,140.07974564537204,,94.79373218892655,2.0,2.0,0,0,1
366,36.08462825598387,140.07976603233809,,94.79373218892611,2.0,2.0,0,0,1
367,36.08462686816821,140.07978641930336,,94.79373218892655,2.0,2.0,0,0,1
368,36.08462548034906,140.07980680626798,,94.79373218892611,2.0,2.0,0,0,1
369,36.084624092526454,140.07982719323184,,94.79373218892655,2.0,2.0,0,0,1
370,36.08462270470038,140.079847580195,,94.79373218892613,2.0,2.0,0,0,1
371,36.08462131687083,140.07986796715744,,94.79373218892655,2.0,2.0,0,0,1
372,36.08461992903782,140.07988835411913,,94.79373218892611,2.0,2.0,0,0,1
373,36.084618541201344,140.07990874108017,,64.71914097551566,2.0,2.0,0,0,1
374,36.08462553657931,140.0799269888482,,64.71914097551607,2.0,2.0,0,0,1
375,36.08463253195449,140.07994523661947,,64.71914097551566,2.0,2.0,0,0,1
376,36.08463952732688,140.07996348439394,,64.71914097551566,2.0,2.0,0,0,1
377,36.084646522696495,140.0799817321717,,64.71914097551607,2.0,2.0,0,0,1
378,36.08465351806332,140.07999997995265,,64.71914097551576,2.0,2.0,0,0,1
379,36.08466051342735,140.08001822773684,,64.71914097551566,2.0,2.0,0,0,1
380,36.08466750878859,140.08003647552428,,64.71914097551607,2.0,2.0,0,0,1
381,36.08467450414705,140.08005472331493,,64.71914097551566,2.0,2.0,0,0,1
382,36.08468149950273,140.08007297110882,,94.79373257002821,2.0,2.0,0,0,1
383,36.08467999898298,140.08009501286926,,94.79373257002824,2.0,2.0,0,0,1
384,36.08467849845916,140.0801170546289,,94.79373257002781,2.0,2.0,0,0,1
385,36.0846769979313,140.08013909638765,,94.79373257002821,2.0,2.0,0,0,1
386,36.08467549739938,140.08016113814557,,94.79373257002824,2.0,2.0,0,0,1
387,36.08467399686341,140.0801831799027,,94.79373257002781,2.0,2.0,0,0,1
388,36.084672496323385,140.08020522165893,,94.79373257002824,2.0,2.0,0,0,1
389,36.0846709957793,140.08022726341434,,94.79373257002821,2.0,2.0,0,0,1
390,36.08466949523116,140.0802493051689,,94.79373257002821,2.0,2.0,0,0,1
391,36.08466799467897,140.08027134692267,,94.79373257002821,2.0,2.0,0,0,1
392,36.08466649412273,140.08029338867556,,94.79373257002784,2.0,2.0,0,0,1
393,36.08466499356243,140.08031543042765,,94.79373257002821,2.0,2.0,0,0,1
394,36.084663492998075,140.08033747217885,,94.79373257002821,2.0,2.0,0,0,1
395,36.084661992429666,140.08035951392924,,94.79373257002781,2.0,2.0,0,0,1
396,36.08466049185721,140.0803815556788,,94.79373257002821,2.0,2.0,0,0,1
397,36.0846589912807,140.0804035974275,,94.79373257002821,2.0,2.0,0,0,1
398,36.084657490700124,140.0804256391754,,94.79373257002825,2.0,2.0,0,0,1
399,36.08465599011551,140.08044768092242,,94.79373257002821,2.0,2.0,0,0,1
400,36.08465448952683,140.08046972266862,,94.79373257002781,2.0,2.0,0,0,1
401,36.084652988934096,140.08049176441398,,94.79373257002821,2.0,2.0,0,0,1
402,36.08465148833731,140.0805138061585,,94.79373257002821,2.0,2.0,0,0,1
403,36.08464998773646,140.08053584790218,,94.79373257002784,2.0,2.0,0,0,1
404,36.08464848713156,140.08055788964504,,94.79373257002818,2.0,2.0,0,0,1
405,36.08464698652262,140.08057993138706,,94.79373257002825,2.0,2.0,0,0,1
406,36.08464548590962,140.0806019731282,,94.79373257002821,2.0,2.0,0,0,1
407,36.08464398529256,140.08062401486853,,94.79373257002821,2.0,2.0,0,0,1
408,36.08464248467145,140.08064605660803,,94.79373257002784,2.0,2.0,0,0,1
409,36.08464098404629,140.0806680983467,,94.79373257002821,2.0,2.0,0,0,1
410,36.084639483417064,140.08069014008453,,94.79373257002821,2.0,2.0,0,0,1
411,36.08463798278378,140.0807121818215,,94.79373257002781,2.0,2.0,0,0,1
412,36.08463648214646,140.08073422355764,,94.79373257002821,2.0,2.0,0,0,1
413,36.084634981505076,140.08075626529296,,94.79373257002825,2.0,2.0,0,0,1
414,36.084633480859644,140.08077830702743,,94.79373257002818,2.0,2.0,0,0,1
415,36.084631980210155,140.08080034876104,,94.79373257002825,2.0,2.0,0,0,1
416,36.08463047955661,140.08082239049386,,94.79373257002777,2.0,2.0,0,0,1
417,36.084628978899005,140.0808444322258,,94.79373257002825,2.0,2.0,0,0,1
418,36.08462747823735,140.08086647395692,,94.79373257002825,2.0,2.0,0,0,1
419,36.08462597757165,140.08088851568718,,94.79373257002777,2.0,2.0,0,0,1
420,36.08462447690188,140.08091055741664,,94.79373257002825,2.0,2.0,0,0,1
421,36.08462297622806,140.08093259914523,,94.79373257002818,2.0,2.0,0,0,1
422,36.0846214755502,140.080954640873,,94.79373257002825,2.0,2.0,0,0,1
423,36.08461997486827,140.08097668259992,,94.79373257002825,2.0,2.0,0,0,1
424,36.084618474182285,140.080998724326,,94.79373257002777,2.0,2.0,0,0,1
425,36.08461697349226,140.08102076605124,,94.79373257002825,2.0,2.0,0,0,1
426,36.08461547279818,140.08104280777567,,94.79373257002825,2.0,2.0,0,0,1
427,36.08461397210003,140.08106484949923,,94.79373257002777,2.0,2.0,0,0,1
428,36.08461247139783,140.081086891222,,94.79373257002825,2.0,2.0,0,0,1
429,36.08461097069159,140.0811089329439,,94.79373257002818,2.0,2.0,0,0,1
430,36.08460946998128,140.08113097466494,,94.79373257002825,2.0,2.0,0,0,1
431,36.084607969266926,140.08115301638514,,94.79373257002818,2.0,2.0,0,0,1
432,36.08460646854851,140.08117505810455,,94.79373257002784,2.0,2.0,0,0,1
433,36.08460496782604,140.08119709982307,,94.79373257002825,2.0,2.0,0,0,1
434,36.08460346709953,140.0812191415408,,94.79373257002825,2.0,2.0,0,0,1
435,36.08460196636895,140.08124118325765,,94.79373257002777,2.0,2.0,0,0,1
436,36.08460046563432,140.08126322497367,,94.79373257002818,2.0,2.0,0,0,1
437,36.08459896489563,140.0812852666889,,94.79373257002825,2.0,2.0,0,0,1
438,36.0845974641529,140.08130730840324,,94.79373257002825,2.0,2.0,0,0,1
439,36.0845959634061,140.08132935011673,,94.79373257002825,2.0,2.0,0,0,1
440,36.084594462655254,140.0813513918294,,94.79373257002777,2.0,2.0,0,0,1
441,36.084592961900356,140.08137343354124,,94.79373257002818,2.0,2.0,0,0,1
442,36.0845914611414,140.08139547525226,,94.79373257002825,2.0,2.0,0,0,1
443,36.084589960378395,140.0814175169624,,94.79373257002784,2.0,2.0,0,0,1
444,36.08458845961133,140.08143955867175,,94.79373257002825,2.0,2.0,0,0,1
445,36.08458695884021,140.08146160038024,,94.79373257002818,2.0,2.0,0,0,1
446,36.084585458065035,140.08148364208787,,94.79373257002818,2.0,2.0,0,0,1
447,36.08458395728582,140.0815056837947,,94.79373257002825,2.0,2.0,0,0,1
448,36.08458245650254,140.08152772550065,,94.79373257002784,2.0,2.0,0,0,1
449,36.084580955715204,140.0815497672058,,94.79373257002825,2.0,2.0,0,0,1
450,36.08457945492382,140.08157180891007,,94.79373257002818,2.0,2.0,0,0,1
451,36.08457795412838,140.08159385061356,,94.79373257002777,2.0,2.0,0,0,1
452,36.08457645332888,140.0816158923162,,94.79373257002825,2.0,2.0,0,0,1
453,36.08457495252533,140.08163793401795,,94.79373257002825,2.0,2.0,0,0,1
454,36.08457345171773,140.0816599757189,,94.79373257002825,2.0,2.0,0,0,1
455,36.08457195090606,140.081682017419,,94.79373257002777,2.0,2.0,0,0,1
456,36.084570450090354,140.08170405911824,,94.79373257002818,2.0,2.0,0,0,1
457,36.08456894927059,140.0817261008167,,94.79373257002825,2.0,2.0,0,0,1
458,36.08456744844676,140.08174814251427,,94.79373257002825,2.0,2.0,0,0,1
459,36.084565947618884,140.08177018421102,,94.79373257002784,2.0,2.0,0,0,1
460,36.084564446786956,140.08179222590692,,94.79373257002818,2.0,2.0,0,0,1
461,36.08456294595097,140.081814267602,,94.79373257002818,2.0,2.0,0,0,1
462,36.084561445110936,140.08183630929625,,94.79373257002825,2.0,2.0,0,0,1
463,36.08455994426684,140.08185835098965,,94.79373257002825,2.0,2.0,0,0,1
464,36.08455844341869,140.08188039268222,,94.79373257002784,2.0,2.0,0,0,1
465,36.08455694256649,140.08190243437392,,94.79373257002818,2.0,2.0,0,0,1
466,36.08455544171024,140.0819244760648,,140.76630818215202,2.0,2.0,0,0,1
467,36.08454254515404,140.081937449079,,140.76630818215108,2.0,2.0,0,0,1
468,36.084529648596394,140.0819504220889,,140.76630818215176,2.0,2.0,0,0,1
469,36.084516752037324,140.08196339509462,,140.76630818215202,2.0,2.0,0,0,1
470,36.084503855476825,140.0819763680961,,140.76630818215136,2.0,2.0,0,0,1
471,36.08449095891489,140.0819893410933,,140.76630818215176,2.0,2.0,0,0,1
472,36.08447806235153,140.08200231408628,,140.76630818215108,2.0,2.0,0,0,1
473,36.08446516578673,140.08201528707502,,140.76630818215202,2.0,2.0,0,0,1
474,36.0844522692205,140.08202826005956,,184.6857311196352,2.0,2.0,0,0,1
475,36.08443460783903,140.08202647608593,,184.6857311196352,2.0,2.0,0,0,1
476,36.08441694645749,140.0820246921131,,184.6857311196352,2.0,2.0,0,0,1
477,36.08439928507586,140.08202290814108,,184.68573111963514,2.0,2.0,0,0,1
478,36.084381623694156,140.08202112416984,,184.6857311196352,2.0,2.0,0,0,1
479,36.08436396231237,140.08201934019942,,184.6857311196352,2.0,2.0,0,0,1
480,36.08434630093051,140.08201755622977,,184.6857311196352,2.0,2.0,0,0,1
481,36.08432863954857,140.08201577226095,,184.6857311196352,2.0,2.0,0,0,1
482,36.08431097816656,140.0820139882929,,184.6857311196352,2.0,2.0,0,0,1
483,36.08429331678446,140.08201220432568,,184.6857311196352,2.0,2.0,0,0,1
484,36.08427565540228,140.08201042035927,,184.685731119636,2.0,2.0,0,0,1
485,36.08425799402003,140.08200863639362,,184.6857311196352,2.0,2.0,0,0,1
486,36.08424033263769,140.08200685242878,,184.68573111963514,2.0,2.0,0,0,1
487,36.08422267125528,140.08200506846472,,184.6857311196352,2.0,2.0,0,0,1
488,36.08420500987278,140.08200328450147,,184.68573111963516,2.0,2.0,0,0,1
489,36.08418734849021,140.082001500539,,184.6857311196352,2.0,2.0,0,0,1
490,36.08416968710757,140.08199971657737,,184.6857311196352,2.0,2.0,0,0,1
491,36.08415202572485,140.0819979326165,,184.6857311196352,2.0,2.0,0,0,1
492,36.084134364342034,140.0819961486565,,184.6857311196352,2.0,2.0,0,0,1
493,36.08411670295915,140.0819943646972,,184.68573111963516,2.0,2.0,0,0,1
494,36.08409904157618,140.08199258073876,,184.6857311196352,2.0,2.0,0,0,1
495,36.08408138019314,140.0819907967811,,272.0482893587284,2.0,2.0,0,0,1
496,36.08408189100069,140.08197321381303,,272.0482893587281,2.0,2.0,0,0,1
497,36.08408240180568,140.08195563084473,,272.0482893587283,2.0,2.0,0,0,1
498,36.084082912608075,140.0819380478762,,272.0482893587284,2.0,2.0,0,0,1
499,36.08408342340789,140.08192046490748,,184.68571734651115,2.0,2.0,0,0,1
500,36.08406706060663,140.0819188121384,,184.68571734651204,2.0,2.0,0,0,1
501,36.0840506978053,140.08191715937005,,184.68571734651118,2.0,2.0,0,0,1
502,36.08403433500391,140.08191550660237,,184.68571734651118,2.0,2.0,0,0,1
503,36.084017972202446,140.08191385383535,,184.68571734651204,2.0,2.0,0,0,1
504,36.08400160940092,140.08191220106903,,184.68571734651118,2.0,2.0,0,0,1
505,36.08398524659932,140.0819105483034,,94.7937710860672,2.0,2.0,0,0,1
506,36.08398405401646,140.08192806238495,,94.79377108606728,2.0,2.0,0,0,1
507,36.08398286143105,140.08194557646598,,94.7937710860672,2.0,2.0,0,0,1
508,36.08398166884308,140.08196309054648,,94.7937710860672,2.0,2.0,0,0,1
509,36.08398047625254,140.08198060462647,,184.68569301517135,2.0,2.0,0,0,1
510,36.08396261343522,140.08197880034237,,184.6856930151722,2.0,2.0,0,0,1
511,36.08394475061781,140.08197699605907,,184.68569301517135,2.0,2.0,0,0,1
512,36.083926887800324,140.08197519177656,,184.68569301517135,2.0,2.0,0,0,1
513,36.08390902498275,140.0819733874949,,184.68569301517135,2.0,2.0,0,0,1
514,36.08389116216511,140.08197158321406,,184.68569301517218,2.0,2.0,0,0,1
515,36.08387329934738,140.08196977893402,,184.68569301517135,2.0,2.0,0,0,1
516,36.08385543652957,140.08196797465482,,184.68569301517135,2.0,2.0,0,0,1
517,36.08383757371168,140.0819661703764,,184.68569301517135,2.0,2.0,0,0,1
518,36.0838197108937,140.08196436609884,,184.68569301517218,2.0,2.0,0,0,1
519,36.08380184807566,140.08196256182208,,184.68569301517135,2.0,2.0,0,0,1
520,36.08378398525752,140.0819607575461,,184.68569301517138,2.0,2.0,0,0,1
521,36.08376612243931,140.081958953271,,184.68569301517218,2.0,2.0,0,0,1
522,36.08374825962102,140.08195714899665,,184.68569301517135,2.0,2.0,0,0,1
523,36.08373039680264,140.08195534472316,,184.68569301517138,2.0,2.0,0,0,1
524,36.08371253398419,140.08195354045046,,184.68569301517135,2.0,2.0,0,0,1
525,36.08369467116565,140.0819517361786,,184.68569301517218,2.0,2.0,0,0,1
526,36.083676808347036,140.08194993190756,,184.68569301517138,2.0,2.0,0,0,1
527,36.08365894552835,140.08194812763733,,184.68569301517135,2.0,2.0,0,0,1
528,36.08364108270956,140.08194632336787,,184.6856930151722,2.0,2.0,0,0,1
529,36.08362321989071,140.0819445190993,,184.68569301517138,2.0,2.0,0,0,1
530,36.08360535707177,140.0819427148315,,184.68569301517135,2.0,2.0,0,0,1
531,36.08358749425275,140.08194091056453,,184.68569301517138,2.0,2.0,0,0,1
532,36.083569631433654,140.0819391062984,,184.6856930151722,2.0,2.0,0,0,1
533,36.08355176861448,140.08193730203305,,184.68569301517135,2.0,2.0,0,0,1
534,36.08353390579522,140.0819354977685,,184.68569301517138,2.0,2.0,0,0,1
535,36.08351604297587,140.0819336935048,,184.68569301517138,2.0,2.0,0,0,1
536,36.08349818015646,140.0819318892419,,184.68569301517215,2.0,2.0,0,0,1
537,36.08348031733696,140.08193008497983,,184.68569301517138,2.0,2.0,0,0,1
538,36.083462454517374,140.08192828071859,,184.68569301517138,2.0,2.0,0,0,1
539,36.083444591697706,140.08192647645814,,184.68569301517215,2.0,2.0,0,0,1
540,36.08342672887796,140.0819246721985,,184.68569301517135,2.0,2.0,0,0,1
541,36.08340886605815,140.0819228679397,,184.6856930151714,2.0,2.0,0,0,1
542,36.08339100323824,140.0819210636817,,184.68569301517135,2.0,2.0,0,0,1
543,36.08337314041826,140.08191925942452,,184.68569301517215,2.0,2.0,0,0,1
544,36.08335527759819,140.08191745516817,,184.6856930151714,2.0,2.0,0,0,1
545,36.08333741477805,140.08191565091263,,184.68569301517135,2.0,2.0,0,0,1
546,36.08331955195783,140.0819138466579,,184.68569301517135,2.0,2.0,0,0,1
547,36.083301689137514,140.08191204240399,,184.6856930151722,2.0,2.0,0,0,1
548,36.08328382631713,140.0819102381509,,184.68569301517135,2.0,2.0,0,0,1
549,36.083265963496665,140.08190843389863,,274.79381348678316,2.0,2.0,0,0,1
550,36.083267460688056,140.08188644672296,,274.79381348678334,2.0,2.0,0,0,1
551,36.08326895787543,140.0818644595465,,274.79381348678316,2.0,2.0,0,0,1
552,36.083270455058766,140.08184247236917,,274.7938134867833,2.0,2.0,0,0,1
553,36.083271952238064,140.08182048519103,,274.79381348678316,2.0,2.0,0,0,1
554,36.083273449413326,140.08179849801203,,274.79381348678334,2.0,2.0,0,0,1
555,36.08327494658455,140.08177651083224,,274.79381348678316,2.0,2.0,0,0,1
556,36.08327644375176,140.08175452365157,,274.79381348678334,2.0,2.0,0,0,1
557,36.08327794091492,140.08173253647007,,274.79381348678316,2.0,2.0,0,0,1
558,36.08327943807405,140.08171054928775,,274.79381348678334,2.0,2.0,0,0,1
559,36.08328093522913,140.0816885621046,,274.79381348678316,2.0,2.0,0,0,1
560,36.0832824323802,140.0816665749206,,274.79381348678305,2.0,2.0,0,0,1
561,36.08328392952723,140.08164458773578,,274.79381348678334,2.0,2.0,0,0,1
562,36.083285426670216,140.08162260055013,,274.79381348678316,2.0,2.0,0,0,1
563,36.083286923809176,140.08160061336363,,274.79381348678334,2.0,2.0,0,0,1
564,36.08328842094409,140.08157862617634,,274.79381348678316,2.0,2.0,0,0,1
565,36.08328991807498,140.08155663898816,,274.79381348678334,2.0,2.0,0,0,1
566,36.08329141520185,140.08153465179916,,274.79381348678305,2.0,2.0,0,0,1
567,36.08329291232467,140.08151266460933,,274.79381348678334,2.0,2.0,0,0,1
568,36.083294409443454,140.08149067741869,,274.79381348678316,2.0,2.0,0,0,1
569,36.08329590655821,140.08146869022718,,274.79381348678334,2.0,2.0,0,0,1
570,36.08329740366892,140.08144670303486,,274.79381348678316,2.0,2.0,0,0,1
571,36.08329890077561,140.08142471584168,,184.68565233587742,2.0,2.0,0,0,1
572,36.083281207408966,140.08142292883002,,184.68565233587825,2.0,2.0,0,0,1
573,36.08326351404224,140.08142114181913,,184.68565233587742,2.0,2.0,0,0,1
574,36.08324582067544,140.08141935480907,,184.68565233587827,2.0,2.0,0,0,1
575,36.08322812730856,140.0814175677998,,184.68565233587742,2.0,2.0,0,0,1
576,36.083210433941595,140.08141578079133,,184.68565233587742,2.0,2.0,0,0,1
577,36.08319274057455,140.08141399378366,,184.68565233587825,2.0,2.0,0,0,1
578,36.08317504720743,140.0814122067768,,184.68565233587745,2.0,2.0,0,0,1
579,36.08315735384023,140.08141041977072,,184.68565233587825,2.0,2.0,0,0,1
580,36.08313966047296,140.08140863276543,,184.68565233587742,2.0,2.0,0,0,1
581,36.083121967105605,140.081406845761,,184.68565233587825,2.0,2.0,0,0,1
582,36.08310427373817,140.0814050587573,,184.68565233587742,2.0,2.0,0,0,1
583,36.08308658037064,140.08140327175445,,184.68565233587742,2.0,2.0,0,0,1
584,36.08306888700306,140.0814014847524,,184.68565233587825,2.0,2.0,0,0,1
585,36.083051193635384,140.08139969775112,,184.68565233587742,2.0,2.0,0,0,1
586,36.08303350026764,140.08139791075067,,184.68565233587825,2.0,2.0,0,0,1
587,36.0830158068998,140.081396123751,,184.68565233587742,2.0,2.0,0,0,1
588,36.0829981135319,140.0813943367521,,184.68565233587748,2.0,2.0,0,0,1
589,36.082980420163906,140.08139254975407,,184.68565233587822,2.0,2.0,0,0,1
590,36.08296272679584,140.08139076275683,,184.68565233587748,2.0,2.0,0,0,1
591,36.0829450334277,140.08138897576035,,184.68565233587822,2.0,2.0,0,0,1
592,36.08292734005947,140.0813871887647,,184.68565233587748,2.0,2.0,0,0,1
593,36.08290964669118,140.08138540176984,,184.68565233587825,2.0,2.0,0,0,1
594,36.082891953322786,140.08138361477577,,184.68565233587742,2.0,2.0,0,0,1
595,36.08287425995433,140.0813818277825,,184.6856523358774,2.0,2.0,0,0,1
596,36.08285656658579,140.08138004079007,,184.68565233587827,2.0,2.0,0,0,1
597,36.08283887321717,140.08137825379842,,184.68565233587742,2.0,2.0,0,0,1
598,36.08282117984847,140.08137646680754,,184.68565233587825,2.0,2.0,0,0,1
599,36.0828034864797,140.08137467981751,,184.68565233587742,2.0,2.0,0,0,1
600,36.08278579311084,140.08137289282826,,184.68565233587742,2.0,2.0,0,0,1
601,36.082768099741905,140.08137110583982,,184.68565233587827,2.0,2.0,0,0,1
602,36.082750406372895,140.08136931885215,,184.6856523358774,2.0,2.0,0,0,1
603,36.08273271300381,140.0813675318653,,184.68565233587825,2.0,2.0,0,0,1
604,36.08271501963464,140.08136574487926,,184.68565233587742,2.0,2.0,0,0,1
605,36.08269732626538,140.08136395789398,,184.68565233587748,2.0,2.0,0,0,1
606,36.08267963289606,140.08136217090956,,184.68565233587825,2.0,2.0,0,0,1
607,36.08266193952665,140.08136038392593,,184.68565233587742,2.0,2.0,0,0,1
608,36.08264424615717,140.0813585969431,,184.68565233587825,2.0,2.0,0,0,1
609,36.082626552787595,140.08135680996102,,184.68565233587742,2.0,2.0,0,0,1
610,36.08260885941795,140.08135502297978,,184.68565233587827,2.0,2.0,0,0,1
611,36.08259116604823,140.08135323599933,,184.6856523358774,2.0,2.0,0,0,1
612,36.08257347267843,140.0813514490197,,223.5246105294834,2.0,2.0,0,0,1
613,36.08256279079214,140.08133894993176,,223.524610529482,2.0,2.0,0,0,1
614,36.082552108904515,140.08132645084723,,223.5246105294834,2.0,2.0,0,0,1
615,36.082541427015585,140.08131395176608,,223.524610529482,2.0,2.0,0,0,1
616,36.08253074512531,140.0813014526883,,223.5246105294834,2.0,2.0,0,0,1
617,36.08252006323372,140.0812889536139,,271.26556381622606,2.0,2.0,0,0,1
618,36.08252043180176,140.08126841759864,,271.26556381622515,2.0,2.0,0,0,1
619,36.082520800366275,140.08124788158315,,271.26556381622515,2.0,2.0,0,0,1
620,36.08252116892727,140.0812273455675,,271.26556381622606,2.0,2.0,0,0,1
621,36.08252153748475,140.08120680955165,,271.26556381622606,2.0,2.0,0,0,1
622,36.08252190603871,140.0811862735356,,271.26556381622515,2.0,2.0,0,0,1
623,36.082522274589145,140.08116573751934,,271.26556381622515,2.0,2.0,0,0,1
624,36.08252264313606,140.08114520150292,,271.26556381622606,2.0,2.0,0,0,1
625,36.08252301167946,140.0811246654863,,184.6856236008154,2.0,2.0,0,0,1
626,36.082506951555274,140.08112304351795,,184.6856236008154,2.0,2.0,0,0,1
627,36.08249089143102,140.08112142155028,,184.6856236008145,2.0,2.0,0,0,1
628,36.0824748313067,140.08111979958323,,184.6856236008154,2.0,2.0,0,0,1
629,36.08245877118231,140.0811181776169,,184.6856236008154,2.0,2.0,0,0,1
630,36.08244271105786,140.08111655565116,,184.6856236008154,2.0,2.0,0,0,1
631,36.08242665093334,140.08111493368614,,184.6856236008145,2.0,2.0,0,0,1
632,36.08241059080876,140.08111331172174,,184.6856236008154,2.0,2.0,0,0,1
633,36.08239453068413,140.08111168975802,,184.6856236008154,2.0,2.0,0,0,1
634,36.08237847055941,140.08111006779495,,98.69884585684963,2.0,2.0,0,0,1
635,36.08237576943649,140.08113181438756,,98.69884585685044,2.0,2.0,0,0,1
636,36.082373068309636,140.0811535609787,,98.69884585684974,2.0,2.0,0,0,1
637,36.082370367178825,140.08117530756834,,98.69884585685044,2.0,2.0,0,0,1
638,36.08236766604407,140.0811970541565,,98.69884585684963,2.0,2.0,0,0,1
639,36.082364964905366,140.08121880074316,,98.69884585685044,2.0,2.0,0,0,1
640,36.08236226376272,140.08124054732832,,98.69884585684974,2.0,2.0,0,0,1
641,36.082359562616126,140.08126229391203,,98.69884585685044,2.0,2.0,0,0,1
642,36.082356861465584,140.0812840404942,,98.69884585684963,2.0,2.0,0,0,1
643,36.082354160311084,140.08130578707494,,98.69884585684963,2.0,2.0,0,0,1
644,36.08235145915265,140.08132753365413,,98.69884585685044,2.0,2.0,0,0,1
645,36.08234875799027,140.08134928023188,,98.69884585684974,2.0,2.0,0,0,1
646,36.08234605682394,140.08137102680814,,98.69884585685044,2.0,2.0,0,0,1
647,36.08234335565366,140.0813927733829,,98.69884585684963,2.0,2.0,0,0,1
648,36.08234065447943,140.08141451995618,,98.69884585685044,2.0,2.0,0,0,1
649,36.08233795330126,140.08143626652796,,98.69884585684974,2.0,2.0,0,0,1
650,36.08233525211914,140.08145801309823,,98.69884585685044,2.0,2.0,0,0,1
651,36.082332550933074,140.08147975966705,,98.69884585684963,2.0,2.0,0,0,1
652,36.08232984974306,140.0815015062344,,80.93463115843494,2.0,2.0,0,0,1
653,36.082332549227345,140.08152235207092,,80.93463115843507,2.0,2.0,0,0,1
654,36.082335248708,140.08154319790887,,80.93463115843507,2.0,2.0,0,0,1
655,36.082337948185035,140.08156404374827,,80.93463115843494,2.0,2.0,0,0,1
656,36.08234064765844,140.08158488958907,,80.93463115843494,2.0,2.0,0,0,1
657,36.08234334712822,140.0816057354313,,80.93463115843507,2.0,2.0,0,0,1
658,36.082346046594374,140.08162658127497,,80.93463115843507,2.0,2.0,0,0,1
659,36.082348746056894,140.08164742712006,,80.93463115843494,2.0,2.0,0,0,1
660,36.08235144551579,140.08166827296657,,81.60825874979852,2.0,2.0,0,0,1
661,36.08235394611453,140.0816891587102,,81.60825874979852,2.0,2.0,0,0,1
662,36.082356446709625,140.0817100444551,,81.60825874979852,2.0,2.0,0,0,1
663,36.08235894730108,140.08173093020133,,81.60825874979756,2.0,2.0,0,0,1
664,36.0823614478889,140.08175181594893,,81.60825874979852,2.0,2.0,0,0,1
665,36.08236394847308,140.08177270169782,,81.60825874979852,2.0,2.0,0,0,1
666,36.082366449053616,140.08179358744803,,81.60825874979852,2.0,2.0,0,0,1
667,36.08236894963051,140.0818144731996,,4.860720092632505,2.0,2.0,0,0,1
668,36.08238667173696,140.08181633035647,,4.860720092633258,2.0,2.0,0,0,1
669,36.08240439384333,140.08181818751422,,4.860720092632505,2.0,2.0,0,0,1
670,36.08242211594962,140.08182004467275,,4.860720092633258,2.0,2.0,0,0,1
671,36.08243983805583,140.08182190183217,,4.860720092632505,2.0,2.0,0,0,1
672,36.082457560161956,140.0818237589924,,4.860720092633343,2.0,2.0,0,0,1
673,36.08247528226801,140.08182561615348,,4.860720092632448,2.0,2.0,0,0,1
674,36.08249300437397,140.08182747331534,,4.860720092633343,2.0,2.0,0,0,1
675,36.08251072647985,140.0818293304781,,4.860720092632448,2.0,2.0,0,0,1
676,36.082528448585656,140.08183118764165,,4.860720092633343,2.0,2.0,0,0,1
677,36.08254617069139,140.08183304480607,,4.860720092632505,2.0,2.0,0,0,1
